Date,AAPL,META,TSLA,World,Politics,Coronavirus
2020-10-05,-1.0,-0.3333333333333333,-1.0,-0.3684210526315789,-0.5384615384615384,-0.37142857142857144
2020-10-06,-0.6,-0.3333333333333333,0.14285714285714285,-0.6271186440677966,-0.696969696969697,-0.5882352941176471
2020-10-07,-0.5,-0.6666666666666666,0.6666666666666666,-0.8857142857142857,-0.5,-0.18181818181818182
2020-10-08,-0.75,-0.4,-1.0,-0.6538461538461539,-0.5483870967741935,-0.45454545454545453
2020-10-09,-0.6666666666666666,-0.6666666666666666,-0.5,-0.6097560975609756,-0.5789473684210527,-0.6923076923076923
2020-10-10,-1.0,0.0,-1.0,-0.26666666666666666,-1.0,-0.2
2020-10-11,-0.6,-0.5,1.0,-0.4482758620689655,-0.14285714285714285,0.0
2020-10-12,0.3333333333333333,-0.29411764705882354,-1.0,-0.6153846153846154,-0.2,-0.4
2020-10-13,-0.14285714285714285,-0.25,-0.5,-0.5087719298245614,-0.2857142857142857,-0.42857142857142855
2020-10-14,-0.8,-0.6666666666666666,-1.0,-0.46153846153846156,-0.625,-0.7
2020-10-15,0.2,-0.6,-1.0,-0.6551724137931034,-0.4166666666666667,-0.3548387096774194
2020-10-16,0.6,-0.2,1.0,-0.6326530612244898,-0.4444444444444444,-0.4444444444444444
2020-10-17,0.0,0.3333333333333333,1.0,-0.47058823529411764,-1.0,-0.29411764705882354
2020-10-18,-1.0,-1.0,0.0,-0.5757575757575758,-1.0,-0.3333333333333333
2020-10-19,-0.6,-0.8181818181818182,0.2,-0.43478260869565216,-0.5,-0.3333333333333333
2020-10-20,-0.75,-0.5,-0.5,-0.4117647058823529,-0.3333333333333333,-0.5384615384615384
2020-10-21,-0.3333333333333333,-0.6666666666666666,0.3333333333333333,-0.5135135135135135,-0.6190476190476191,-0.15789473684210525
2020-10-22,0.3333333333333333,-0.4,-0.07692307692307693,-0.46153846153846156,-0.1,-0.45454545454545453
2020-10-23,-0.6666666666666666,-0.75,-1.0,-0.6078431372549019,-0.5294117647058824,-0.2727272727272727
2020-10-24,1.0,-1.0,,-0.696969696969697,-0.14285714285714285,-0.23076923076923078
2020-10-25,0.2,-0.6,1.0,-0.6,-0.6666666666666666,-0.6842105263157895
2020-10-26,-0.45454545454545453,-0.6363636363636364,-1.0,-0.6363636363636364,-0.29411764705882354,-0.3333333333333333
2020-10-27,-0.2,-0.4117647058823529,0.6,-0.7254901960784313,-0.4,-0.6
2020-10-28,-0.6666666666666666,-0.6666666666666666,0.0,-0.8064516129032258,-0.4666666666666667,-0.17647058823529413
2020-10-29,-0.2631578947368421,-0.13043478260869565,1.0,-0.6206896551724138,0.0,0.047619047619047616
2020-10-30,-0.7,-0.6470588235294118,1.0,-0.6923076923076923,-0.07692307692307693,-0.1111111111111111
2020-10-31,-1.0,0.0,,-0.4074074074074074,0.0,-0.2222222222222222
2020-11-01,,,1.0,-1.0,-0.6,
2020-11-02,-0.5,-0.8333333333333334,-0.3333333333333333,-0.53125,-0.42857142857142855,
2020-11-03,-0.6666666666666666,-0.1111111111111111,0.0,-0.6571428571428571,-0.4666666666666667,
2020-11-04,-0.3333333333333333,-1.0,,-0.4,-0.45454545454545453,-0.5
2020-11-05,-1.0,-0.3333333333333333,-0.4,-0.5416666666666666,-0.6470588235294118,-0.3488372093023256
2020-11-06,-0.5,-0.4666666666666667,0.0,-0.5625,-0.15384615384615385,-0.5625
2020-11-07,-1.0,-1.0,1.0,-0.68,-0.07142857142857142,-0.06666666666666667
2020-11-08,-0.29411764705882354,-0.6923076923076923,1.0,-0.5862068965517241,-0.6363636363636364,-0.47058823529411764
2020-11-09,-0.14285714285714285,-0.7142857142857143,-0.09090909090909091,-0.6153846153846154,-0.45454545454545453,-0.47368421052631576
2020-11-10,0.0,0.3333333333333333,,-0.76,-0.25,-0.29411764705882354
2020-11-11,-0.1111111111111111,-0.5,0.0,-0.42424242424242425,0.5,-0.07692307692307693
2020-11-12,-0.3333333333333333,-1.0,-0.14285714285714285,-0.46153846153846156,-0.7333333333333333,-0.09090909090909091
2020-11-13,0.6666666666666666,-0.3333333333333333,0.0,-0.5925925925925926,-0.21739130434782608,-0.6
2020-11-14,-1.0,-1.0,-1.0,-0.7142857142857143,-1.0,0.0
2020-11-15,-1.0,0.0,-0.5,-0.68,-1.0,-0.6
2020-11-16,0.5,0.25,1.0,-0.6956521739130435,-0.6666666666666666,-0.375
2020-11-17,-0.5,-0.8,-0.5555555555555556,-0.6140350877192983,-0.23809523809523808,-0.1111111111111111
2020-11-18,0.0,-0.3333333333333333,-0.2,-0.5737704918032787,-0.375,-0.3333333333333333
2020-11-19,-0.25,-0.38461538461538464,0.2,-0.37142857142857144,-0.14285714285714285,-0.52
2020-11-20,-1.0,-1.0,-0.3333333333333333,-0.6078431372549019,-0.6153846153846154,-0.3333333333333333
2020-11-21,-1.0,-1.0,,-0.48148148148148145,-1.0,-0.7333333333333333
2020-11-22,1.0,-1.0,,-0.46153846153846156,0.0,-0.5555555555555556
2020-11-23,-0.1111111111111111,0.0,1.0,-0.5813953488372093,0.0,-0.38461538461538464
2020-11-24,0.0,-0.5,0.0,-0.4153846153846154,-0.42857142857142855,-0.3333333333333333
2020-11-25,-0.2,0.0,-0.2,-0.5555555555555556,0.14285714285714285,0.1111111111111111
2020-11-26,0.0,0.0,0.0,-0.7058823529411765,-1.0,-0.3
2020-11-27,1.0,-0.25,0.0,-0.7,-0.3333333333333333,-0.4
2020-11-28,,,,-0.23809523809523808,0.0,-0.6
2020-11-29,-1.0,-1.0,,-0.5789473684210527,0.14285714285714285,-0.6363636363636364
2020-11-30,-0.6666666666666666,-0.8,-0.3333333333333333,-0.6888888888888889,0.1111111111111111,-0.5714285714285714
2020-12-01,,-1.0,,-0.3684210526315789,-0.375,
2020-12-02,0.0,-0.6,-1.0,-0.639344262295082,0.0,
2020-12-03,-1.0,-0.7142857142857143,-1.0,-0.7346938775510204,-0.06666666666666667,
2020-12-04,,0.0,,-0.14285714285714285,-1.0,-0.7837837837837838
2020-12-05,-1.0,-0.5,-0.5555555555555556,-0.47619047619047616,-0.6666666666666666,-0.41379310344827586
2020-12-06,0.0,-0.75,0.5,-0.4461538461538462,-0.3333333333333333,-0.46153846153846156
2020-12-07,-0.3333333333333333,1.0,0.0,-0.7692307692307693,-0.7647058823529411,-0.2631578947368421
2020-12-08,-0.3333333333333333,0.0,0.1111111111111111,-0.6,-0.23076923076923078,-0.48148148148148145
2020-12-09,-1.0,-1.0,-1.0,-0.5,0.17647058823529413,-0.3333333333333333
2020-12-10,-0.5,-0.625,,-0.6862745098039216,-0.45454545454545453,-0.2
2020-12-11,-0.1111111111111111,-0.14285714285714285,1.0,-0.5522388059701493,-0.45454545454545453,-0.16666666666666666
2020-12-12,-1.0,-1.0,1.0,-0.44,-1.0,-0.2
2020-12-13,-1.0,1.0,1.0,-0.76,0.3333333333333333,-0.7333333333333333
2020-12-14,-0.5,-0.5,-0.3333333333333333,-0.574468085106383,-0.2,-0.4117647058823529
2020-12-15,-0.125,-0.25,0.5,-0.5294117647058824,-0.17647058823529413,-1.0
2020-12-16,0.0,-0.75,-1.0,-0.6428571428571429,0.14285714285714285,-0.6
2020-12-17,-0.5,-0.6363636363636364,-1.0,-0.5833333333333334,-0.5384615384615384,-0.2
2020-12-18,0.0,-0.6,-0.3333333333333333,-0.6842105263157895,-0.25,-0.5294117647058824
2020-12-19,-1.0,-1.0,,-0.2222222222222222,-0.3333333333333333,-0.16666666666666666
2020-12-20,,0.0,0.0,-0.4782608695652174,0.14285714285714285,-0.5555555555555556
2020-12-21,-0.2,-0.4,-0.16666666666666666,-0.5294117647058824,-0.25,-0.875
2020-12-22,-0.2727272727272727,-0.5,0.0,-0.5909090909090909,-0.4,-0.375
2020-12-23,-1.0,-0.42857142857142855,-0.3333333333333333,-0.7073170731707317,0.0,-0.6842105263157895
2020-12-24,1.0,-1.0,,-0.52,-0.42857142857142855,-0.42857142857142855
2020-12-25,,,1.0,-0.5384615384615384,-1.0,-0.3333333333333333
2020-12-26,,,1.0,-0.5454545454545454,-1.0,-0.3333333333333333
2020-12-27,,-1.0,1.0,-0.7142857142857143,-1.0,-0.5238095238095238
2020-12-28,0.0,0.3333333333333333,1.0,-0.75,-0.6,-0.7777777777777778
2020-12-29,0.2,0.5,-1.0,-0.6666666666666666,-0.6,-0.3333333333333333
2020-12-30,0.6,0.0,0.0,-0.65,-0.5,-0.2631578947368421
2020-12-31,0.42857142857142855,0.3333333333333333,1.0,-0.55,-0.5,-0.2857142857142857
2021-01-01,,-1.0,-1.0,-0.5555555555555556,0.2,-0.07692307692307693
2021-01-02,0.0,-0.4,-0.1111111111111111,-0.3584905660377358,0.0,-0.7142857142857143
2021-01-03,0.5,-0.1111111111111111,-0.2727272727272727,-0.7446808510638298,0.0,-0.5714285714285714
2021-01-04,0.5,-0.5,-0.3333333333333333,-0.38235294117647056,-0.3333333333333333,-0.4666666666666667
2021-01-05,-0.3333333333333333,,1.0,-0.6,-0.2,-0.3333333333333333
2021-01-06,-0.42857142857142855,-0.45454545454545453,-0.3333333333333333,-0.5333333333333333,-0.16129032258064516,-0.3333333333333333
2021-01-07,-0.14285714285714285,0.42857142857142855,0.0,-0.5294117647058824,-0.5483870967741935,-0.2
2021-01-08,,-1.0,,-0.07692307692307693,-0.7391304347826086,-1.0
2021-01-09,0.14285714285714285,-0.2,-0.3333333333333333,-0.68,-0.7142857142857143,-0.2
2021-01-10,-0.2,-0.6,0.5,-0.15151515151515152,-0.6923076923076923,0.6
2021-01-11,-0.3333333333333333,-0.23076923076923078,0.14285714285714285,-0.6363636363636364,-0.8,-0.6
2021-01-12,-0.3333333333333333,-0.375,-0.5555555555555556,-0.7647058823529411,-0.5333333333333333,-0.5555555555555556
2021-01-13,-0.6,-0.8181818181818182,-1.0,-0.7777777777777778,-0.6666666666666666,-0.6666666666666666
2021-01-14,-0.6666666666666666,-0.8333333333333334,0.0,-0.5076923076923077,-0.2,-0.4117647058823529
2021-01-15,-0.5,-1.0,0.0,-0.45454545454545453,-0.2,-0.5
2021-01-16,,-1.0,,-0.6,0.0,-0.3333333333333333
2021-01-17,0.0,-1.0,-1.0,-0.48148148148148145,-1.0,-0.09090909090909091
2021-01-18,-1.0,-0.5,-1.0,-0.5135135135135135,-0.4,-0.6666666666666666
2021-01-19,0.25,-0.4,0.42857142857142855,-0.5555555555555556,-0.45454545454545453,-0.2857142857142857
2021-01-20,-0.42857142857142855,-0.5384615384615384,0.3333333333333333,-0.5333333333333333,-0.125,-0.5
2021-01-21,0.3333333333333333,-0.42857142857142855,-0.3333333333333333,-0.40298507462686567,0.13043478260869565,0.17647058823529413
2021-01-22,-0.3333333333333333,-0.45454545454545453,-0.5,-0.72,-0.45454545454545453,-0.8333333333333334
2021-01-23,,,-1.0,-0.5833333333333334,-1.0,-0.4666666666666667
2021-01-24,0.0,-1.0,1.0,-0.47619047619047616,-0.3333333333333333,0.0
2021-01-25,-0.2857142857142857,-0.2727272727272727,0.14285714285714285,-0.5813953488372093,0.0,-0.2857142857142857
2021-01-26,-0.1111111111111111,-0.5,-0.7142857142857143,-0.4838709677419355,-0.4666666666666667,-0.45454545454545453
2021-01-27,-0.1111111111111111,-0.2222222222222222,0.0,-0.43478260869565216,-0.42857142857142855,-0.4666666666666667
2021-01-28,-0.2,-0.42857142857142855,0.0,-0.6129032258064516,-0.6923076923076923,-0.5833333333333334
2021-01-29,0.0,-0.5,-0.25,-0.6533333333333333,-0.6363636363636364,-0.23809523809523808
2021-01-30,-1.0,-1.0,-0.5,-0.7142857142857143,1.0,-0.2857142857142857
2021-01-31,-0.3333333333333333,-0.5,0.0,-0.2857142857142857,-1.0,-0.1111111111111111
2021-02-01,-1.0,-1.0,0.0,-0.6363636363636364,-0.3333333333333333,-0.5384615384615384
2021-02-02,-0.6,-0.42857142857142855,-0.6666666666666666,-0.4444444444444444,-0.5294117647058824,0.0
2021-02-03,0.42857142857142855,-0.3333333333333333,0.0,-0.4666666666666667,-0.25,-0.2
2021-02-04,1.0,-1.0,0.0,-0.4782608695652174,-0.4666666666666667,-0.7777777777777778
2021-02-05,-0.3333333333333333,-1.0,-0.3333333333333333,-0.6,-0.5555555555555556,0.0
2021-02-06,-0.5,-0.42857142857142855,-0.3333333333333333,-0.7142857142857143,1.0,-0.5555555555555556
2021-02-07,0.25,-0.14285714285714285,-0.1111111111111111,-0.4444444444444444,-1.0,-1.0
2021-02-08,-0.6,-0.5,-0.14285714285714285,-0.4117647058823529,-0.5384615384615384,-0.7142857142857143
2021-02-09,-0.09090909090909091,-0.3333333333333333,-0.2,-0.4166666666666667,-0.6,-1.0
2021-02-10,1.0,-1.0,0.0,-0.25,-0.5,-1.0
2021-02-11,-0.4,-0.1111111111111111,-0.23076923076923078,-0.6190476190476191,-0.3333333333333333,0.0
2021-02-12,-0.42857142857142855,-0.42857142857142855,0.3333333333333333,-0.6,-0.2727272727272727,0.0
2021-02-13,0.0,-1.0,-0.3333333333333333,-0.6923076923076923,-1.0,-0.3333333333333333
2021-02-14,-1.0,-1.0,0.3333333333333333,-0.5,0.3333333333333333,-0.6
2021-02-15,-0.6666666666666666,-1.0,-0.6666666666666666,-0.5102040816326531,,-0.6
2021-02-16,-0.2,-1.0,-0.07692307692307693,-0.5409836065573771,-0.09090909090909091,-0.38461538461538464
2021-02-17,-0.3333333333333333,-0.25,0.2,-0.5636363636363636,-0.6,-0.25
2021-02-18,-0.5555555555555556,-0.5238095238095238,0.09090909090909091,-0.4153846153846154,-0.5,0.0
2021-02-19,-0.3333333333333333,-0.5,-0.2,-0.5384615384615384,0.0,-0.25
2021-02-20,-1.0,-1.0,-0.2,-0.6875,-0.3333333333333333,-0.2
2021-02-21,,-0.5,0.0,-0.45454545454545453,-0.3333333333333333,-0.3333333333333333
2021-02-22,-0.5,-0.2,-0.8,-0.45454545454545453,-0.5789473684210527,-0.6363636363636364
2021-02-23,-0.3333333333333333,-0.75,-0.07692307692307693,-0.5555555555555556,0.0,0.0
2021-02-24,0.14285714285714285,-0.6666666666666666,-0.38461538461538464,-0.5,-0.3333333333333333,0.0
2021-02-25,-0.7777777777777778,-0.625,-0.45454545454545453,-0.4925373134328358,-0.1111111111111111,-0.5384615384615384
2021-02-26,-0.25,-0.6363636363636364,-0.5384615384615384,-0.7846153846153846,-0.5555555555555556,-0.6
2021-02-27,-0.3333333333333333,-0.42857142857142855,0.0,-0.5714285714285714,0.2,-1.0
2021-02-28,-1.0,-1.0,-0.2,-0.7931034482758621,-1.0,-0.5384615384615384
2021-03-01,,-1.0,1.0,-0.8,-0.42857142857142855,-0.3333333333333333
2021-03-02,-1.0,-1.0,1.0,-0.68,-0.4,-0.38461538461538464
2021-03-03,-0.5,-0.6,-0.42857142857142855,-0.5,-0.3333333333333333,0.1111111111111111
2021-03-04,1.0,-0.8181818181818182,-0.2,-0.6666666666666666,0.16666666666666666,-0.6
2021-03-05,-0.1111111111111111,-0.6666666666666666,-0.5,-0.5,0.0,-0.5555555555555556
2021-03-06,-0.6,-0.3333333333333333,-0.2727272727272727,-0.46153846153846156,0.0,-0.3333333333333333
2021-03-07,1.0,-1.0,-1.0,-0.375,0.2,0.5
2021-03-08,0.3333333333333333,1.0,-0.14285714285714285,-0.2857142857142857,-0.6666666666666666,-0.23076923076923078
2021-03-09,-0.14285714285714285,1.0,-0.6,-0.36,-0.3333333333333333,-0.5
2021-03-10,1.0,-1.0,-1.0,-0.6190476190476191,-0.14285714285714285,
2021-03-11,-0.3333333333333333,0.2727272727272727,0.2,-0.16666666666666666,-0.2,0.14285714285714285
2021-03-12,-1.0,-0.6666666666666666,-0.2727272727272727,-0.8666666666666667,0.3333333333333333,-0.6363636363636364
2021-03-13,,-0.5,0.0,-0.6129032258064516,-1.0,-0.2
2021-03-14,,0.0,-0.42857142857142855,-0.47368421052631576,-1.0,-1.0
2021-03-15,0.0,-0.4,-0.3333333333333333,-0.5616438356164384,0.0,-0.6190476190476191
2021-03-16,-0.45454545454545453,-0.06666666666666667,-0.45454545454545453,-0.7538461538461538,-0.375,-0.3684210526315789
2021-03-17,-0.7777777777777778,-0.42857142857142855,-0.2,-0.6136363636363636,-0.2727272727272727,0.0
2021-03-18,-0.7142857142857143,-0.6,-0.5,-0.6666666666666666,0.0,-0.06666666666666667
2021-03-19,-0.3333333333333333,-0.8181818181818182,-0.5,-0.627906976744186,-0.3333333333333333,-0.25
2021-03-20,-1.0,-1.0,-1.0,-0.7333333333333333,-1.0,-0.23076923076923078
2021-03-21,0.0,-0.3333333333333333,-1.0,-0.42857142857142855,-1.0,-0.5
2021-03-22,-0.3333333333333333,-0.23076923076923078,-0.23076923076923078,-0.6216216216216216,-0.7777777777777778,-0.125
2021-03-23,-1.0,-0.6,0.0,-0.68,-1.0,-0.2
2021-03-24,-1.0,-1.0,-0.7142857142857143,-0.6296296296296297,0.06666666666666667,-0.7142857142857143
2021-03-25,0.0,-0.6,-0.1111111111111111,-0.5365853658536586,-0.5384615384615384,-0.14285714285714285
2021-03-26,1.0,-0.42857142857142855,0.0,-0.43661971830985913,-0.09090909090909091,-0.5
2021-03-27,,-1.0,-0.3333333333333333,-0.6470588235294118,-1.0,-0.14285714285714285
2021-03-28,,-1.0,-0.2,-0.5882352941176471,,-0.4666666666666667
2021-03-29,-0.3333333333333333,-0.5,-0.14285714285714285,-0.5517241379310345,-0.3333333333333333,0.0
2021-03-30,-0.2,-0.2,-0.16666666666666666,-0.59375,0.2,-0.5789473684210527
2021-03-31,-0.3333333333333333,-0.7142857142857143,-0.2727272727272727,-0.5161290322580645,-0.42857142857142855,0.0
2021-04-01,-1.0,-1.0,0.0,-0.8125,-0.5555555555555556,-0.6842105263157895
2021-04-02,0.0,-0.5555555555555556,0.0,-0.8636363636363636,-0.3333333333333333,-0.16666666666666666
2021-04-03,-0.4,-0.75,-0.23076923076923078,-0.5102040816326531,,-0.6
2021-04-04,0.0,-1.0,,-0.5333333333333333,,-0.7142857142857143
2021-04-05,-0.8,-1.0,-1.0,-0.6666666666666666,-0.6,-0.42857142857142855
2021-04-06,-0.14285714285714285,0.0,-0.5,-0.058823529411764705,-1.0,0.0
2021-04-07,0.3333333333333333,-1.0,-1.0,-0.45454545454545453,-1.0,-1.0
2021-04-08,0.5,-0.7142857142857143,1.0,-0.4666666666666667,-0.3333333333333333,-0.4
2021-04-09,,-0.6,,-0.625,-0.42857142857142855,0.0
2021-04-10,-0.5714285714285714,-0.8571428571428571,-0.625,-0.48148148148148145,-0.3333333333333333,-0.5555555555555556
2021-04-11,-0.6666666666666666,0.0,0.0,-0.6,,0.0
2021-04-12,-1.0,-0.5,0.0,-0.42857142857142855,0.5,-0.6666666666666666
2021-04-13,0.5555555555555556,0.2,-0.6666666666666666,-0.3,-0.25,-0.5
2021-04-14,-0.42857142857142855,-0.3333333333333333,-0.75,-0.6774193548387096,0.05263157894736842,-0.75
2021-04-15,0.1111111111111111,-0.2727272727272727,-0.42857142857142855,-0.18181818181818182,-0.25,-0.14285714285714285
2021-04-16,0.6,-0.3333333333333333,-0.14285714285714285,-0.375,-0.5555555555555556,-0.75
2021-04-17,1.0,-1.0,0.0,-0.6,,
2021-04-18,1.0,,0.0,-0.5,-1.0,-1.0
2021-04-19,-0.25,-0.5,-0.3333333333333333,-0.6666666666666666,-0.42857142857142855,-0.2727272727272727
2021-04-20,-0.25,0.0,-0.7142857142857143,-0.5,-0.7777777777777778,-0.3333333333333333
2021-04-21,-1.0,-1.0,-0.5555555555555556,-0.6551724137931034,0.2727272727272727,-0.5555555555555556
2021-04-22,-0.6666666666666666,-0.75,-0.6,-0.5,-0.1111111111111111,-0.3333333333333333
2021-04-23,-0.5555555555555556,-0.2,-0.14285714285714285,-0.6,0.0,-0.5
2021-04-24,-1.0,-1.0,0.0,-0.45454545454545453,,-0.2
2021-04-25,0.3333333333333333,0.2,1.0,-0.52,,0.0
2021-04-26,0.058823529411764705,-0.1111111111111111,0.09090909090909091,-0.5833333333333334,-0.06666666666666667,1.0
2021-04-27,-0.4,-0.45454545454545453,-0.3684210526315789,-0.5,-0.2,-0.42857142857142855
2021-04-28,0.0,-0.17647058823529413,-0.2727272727272727,0.047619047619047616,0.0,-0.2
2021-04-29,-0.17647058823529413,-0.058823529411764705,-1.0,-0.5384615384615384,0.14285714285714285,-1.0
2021-04-30,-0.6,-0.7142857142857143,-0.6,-0.2727272727272727,-0.8,-0.42857142857142855
2021-05-01,-0.6,-1.0,1.0,-0.6956521739130435,,-0.5
2021-05-02,-0.3333333333333333,-0.6666666666666666,,-0.42105263157894735,-1.0,-0.4
2021-05-03,-0.3333333333333333,-0.2,-0.09090909090909091,-0.5909090909090909,0.16666666666666666,-0.5384615384615384
2021-05-04,0.14285714285714285,-0.6,0.5555555555555556,-0.6551724137931034,-1.0,-0.6
2021-05-05,0.3333333333333333,-0.5714285714285714,-0.1111111111111111,0.0,-1.0,-0.5652173913043478
2021-05-06,0.0,0.0,0.3333333333333333,-0.6,-1.0,0.3333333333333333
2021-05-07,0.0,-1.0,1.0,0.23076923076923078,-0.3333333333333333,-1.0
2021-05-08,-0.3333333333333333,-1.0,0.6,-0.5238095238095238,,-0.5
2021-05-09,-0.2,0.0,0.6666666666666666,-0.23076923076923078,-1.0,1.0
2021-05-10,0.0,-0.2631578947368421,-0.6,-0.75,-0.5,0.0
2021-05-11,-0.2,-0.25,0.3333333333333333,-0.4,-0.6666666666666666,-0.3333333333333333
2021-05-12,,-1.0,-1.0,-0.6666666666666666,-0.38461538461538464,-1.0
2021-05-13,-0.3333333333333333,0.6,-0.5757575757575758,-0.29411764705882354,-0.3333333333333333,-0.23076923076923078
2021-05-14,-0.2,-0.7142857142857143,-0.6666666666666666,-0.8095238095238095,0.0,-0.7777777777777778
2021-05-15,-1.0,-1.0,-1.0,0.0,,-0.5
2021-05-16,,-1.0,-0.75,-0.3333333333333333,,-0.5
2021-05-17,0.07692307692307693,-0.3333333333333333,-0.5294117647058824,-0.7272727272727273,-1.0,-0.6
2021-05-18,-1.0,-0.2,-0.6190476190476191,-0.875,-0.3333333333333333,-0.1111111111111111
2021-05-19,-0.5,-0.7142857142857143,-0.6,-0.7391304347826086,-0.38461538461538464,0.3333333333333333
2021-05-20,-0.2,-0.5,-0.25,-0.4,0.5,-1.0
2021-05-21,-0.5,-0.6,0.125,-0.5333333333333333,-0.6,-1.0
2021-05-22,-1.0,,-1.0,-0.5,,-1.0
2021-05-23,,,-0.2,-0.7777777777777778,-1.0,-0.2
2021-05-24,0.2,0.09090909090909091,-0.6,-0.5483870967741935,-0.3333333333333333,-1.0
2021-05-25,-1.0,-0.3333333333333333,-0.23076923076923078,-0.7241379310344828,-0.2,0.06666666666666667
2021-05-26,-0.2727272727272727,-0.09090909090909091,-0.5384615384615384,-0.4857142857142857,-1.0,-0.6666666666666666
2021-05-27,-0.25,-0.3333333333333333,-0.14285714285714285,-0.6666666666666666,-0.5,-0.5
2021-05-28,0.0,-1.0,-0.6,-0.5238095238095238,-0.3333333333333333,-0.3333333333333333
2021-05-29,,-1.0,1.0,-0.6,-1.0,-0.6
2021-05-30,-1.0,,,-0.2727272727272727,-1.0,-0.3333333333333333
2021-05-31,1.0,0.3333333333333333,0.0,-0.5,-1.0,-0.2
2021-06-01,-1.0,-1.0,-0.6,-0.574468085106383,-0.2,-0.2631578947368421
2021-06-02,-1.0,-1.0,,-0.44,-1.0,0.14285714285714285
2021-06-03,-1.0,-1.0,-1.0,-0.5714285714285714,-1.0,-0.5
2021-06-04,-0.42857142857142855,-0.7142857142857143,-0.42857142857142855,-0.5666666666666667,-0.6,-0.6470588235294118
2021-06-05,0.2,-0.3333333333333333,0.2,-0.25,-0.6,-0.375
2021-06-06,-1.0,-1.0,-0.3333333333333333,0.14285714285714285,-1.0,-1.0
2021-06-07,-0.6666666666666666,-1.0,-0.5,-0.6190476190476191,-0.14285714285714285,-0.5
2021-06-08,-0.5555555555555556,-0.8181818181818182,1.0,-0.5,0.0,-0.4666666666666667
2021-06-09,0.0,0.0,-1.0,-0.625,-0.42857142857142855,
2021-06-10,-0.5714285714285714,-0.7647058823529411,-1.0,-0.5172413793103449,-0.2,-1.0
2021-06-11,0.0,-0.2,,-0.6363636363636364,-0.3333333333333333,-0.3333333333333333
2021-06-12,-0.6,0.3333333333333333,-0.45454545454545453,-0.5294117647058824,-1.0,-0.42857142857142855
2021-06-13,-1.0,1.0,-1.0,-0.14285714285714285,-1.0,-0.6
2021-06-14,0.14285714285714285,0.0,-0.5,-0.4117647058823529,0.0,-0.2
2021-06-15,-0.5,-0.3333333333333333,-0.5555555555555556,-0.8518518518518519,0.3333333333333333,-0.3333333333333333
2021-06-16,-0.6666666666666666,-0.4,0.4,-0.36,0.6,-0.3333333333333333
2021-06-17,0.2,0.14285714285714285,-1.0,-0.4666666666666667,-0.5,0.0
2021-06-18,-1.0,0.0,-1.0,-0.3333333333333333,-1.0,-0.5
2021-06-19,-1.0,,-1.0,0.14285714285714285,-1.0,-1.0
2021-06-20,,0.0,-1.0,-0.5555555555555556,-1.0,-1.0
2021-06-21,-0.6,-0.2,0.2,-0.22727272727272727,-0.2,-0.6666666666666666
2021-06-22,-0.1111111111111111,0.75,-0.6666666666666666,-0.8620689655172413,-0.45454545454545453,-0.6666666666666666
2021-06-23,-0.6923076923076923,-0.5,-0.25,-0.47058823529411764,-0.2,-0.6
2021-06-24,0.2,0.0,0.0,-0.3939393939393939,0.0,-1.0
2021-06-25,-0.3333333333333333,-1.0,-0.5,-0.4838709677419355,-1.0,-0.6
2021-06-26,,-1.0,0.0,-1.0,-1.0,-1.0
2021-06-27,,-1.0,1.0,-1.0,-1.0,-0.5
2021-06-28,-0.6,-0.38461538461538464,-0.5,-0.7241379310344828,-1.0,1.0
2021-06-29,0.0,-0.3333333333333333,-0.4,-0.5,-0.25,0.0
2021-06-30,-0.25,-0.3333333333333333,-0.1111111111111111,-0.5555555555555556,-0.3333333333333333,-0.3333333333333333
2021-07-01,0.0,-0.7777777777777778,0.6363636363636364,-0.8604651162790697,-0.2,-0.09090909090909091
2021-07-02,-1.0,-1.0,-1.0,-0.391304347826087,-1.0,-0.6666666666666666
2021-07-03,1.0,-1.0,-0.3333333333333333,-0.5675675675675675,-1.0,-1.0
2021-07-04,-0.3333333333333333,-0.8,0.0,-0.6,,-0.375
2021-07-05,-1.0,-1.0,-0.14285714285714285,-0.5652173913043478,1.0,-0.6666666666666666
2021-07-06,-0.23076923076923078,-0.14285714285714285,-0.2,-0.38461538461538464,-1.0,-0.25
2021-07-07,-1.0,-1.0,0.0,-0.4482758620689655,-1.0,-1.0
2021-07-08,1.0,-0.3333333333333333,,-0.2727272727272727,1.0,-1.0
2021-07-09,-0.2,0.3333333333333333,0.0,-0.7894736842105263,1.0,-0.3333333333333333
2021-07-10,-0.5555555555555556,-0.5,0.42857142857142855,-0.3548387096774194,,1.0
2021-07-11,1.0,0.3333333333333333,-0.3333333333333333,-0.5384615384615384,-1.0,1.0
2021-07-12,0.0,-0.42857142857142855,-0.14285714285714285,-0.4666666666666667,-0.3333333333333333,-0.5
2021-07-13,-0.6,-0.6666666666666666,1.0,-0.4666666666666667,0.0,-0.5555555555555556
2021-07-14,-0.38461538461538464,-0.1111111111111111,1.0,-0.48148148148148145,-1.0,-1.0
2021-07-15,-0.42857142857142855,-0.6,-1.0,-0.7142857142857143,-0.3333333333333333,-0.6666666666666666
2021-07-16,-0.5,-0.75,0.3333333333333333,-0.6363636363636364,0.3333333333333333,0.0
2021-07-17,-1.0,-1.0,0.0,-0.5,-1.0,-0.3333333333333333
2021-07-18,,-1.0,-1.0,-0.6363636363636364,,-1.0
2021-07-19,-0.5,-0.8,-1.0,-0.6153846153846154,0.0,0.3333333333333333
