tickers_to_predict,sentiment_filepath,window,lookback,thresh,intercept,Sharpe_ratio
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,90,15,0.75,True,-1.59
"('AAPL',)",/vader_pred_returns_rfr_test.csv,90,15,0.75,False,-1.595
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,90,45,1.5,False,-1.603
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,90,30,1.0,True,-1.623
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,90,15,1.0,True,-1.623
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,90,45,1.0,True,-1.625
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,90,15,1.0,True,-1.625
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,90,30,1.0,True,-1.625
"('TSLA',)",/flair_pred_returns_rfr_test.csv,150,30,1.5,False,-1.634
"('TSLA',)",/flair_pred_returns_rfr_test.csv,150,45,2.0,False,-1.634
"('TSLA',)",/flair_pred_returns_rfr_test.csv,150,15,2.0,False,-1.634
"('TSLA',)",/flair_pred_returns_rfr_test.csv,150,30,2.0,False,-1.634
"('TSLA',)",/flair_pred_returns_rfr_test.csv,150,15,1.5,False,-1.634
"('TSLA',)",/flair_pred_returns_rfr_test.csv,150,45,1.5,False,-1.634
"('TSLA',)",/flair_pred_returns_rfr_test.csv,150,45,1.5,True,-1.637
"('TSLA',)",/flair_pred_returns_rfr_test.csv,150,30,2.0,True,-1.637
"('TSLA',)",/flair_pred_returns_rfr_test.csv,150,15,1.5,True,-1.637
"('TSLA',)",/flair_pred_returns_rfr_test.csv,150,45,2.0,True,-1.637
"('TSLA',)",/flair_pred_returns_rfr_test.csv,150,15,2.0,True,-1.637
"('TSLA',)",/flair_pred_returns_rfr_test.csv,150,30,1.5,True,-1.637
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,90,15,1.5,False,-1.64
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,90,30,1.0,False,-1.658
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,90,45,1.0,False,-1.658
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,90,45,1.0,True,-1.662
"('AAPL',)",/flair_pred_returns_rfr_test.csv,90,45,1.5,True,-1.664
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,90,30,1.0,False,-1.67
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,90,45,1.0,False,-1.67
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,90,15,1.0,False,-1.67
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,90,45,1.0,False,-1.671
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,90,45,1.5,True,-1.677
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,90,30,1.5,True,-1.677
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,90,30,0.75,False,-1.698
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,90,45,1.5,True,-1.705
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,90,15,1.5,True,-1.705
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,90,30,1.5,True,-1.705
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,90,30,1.5,False,-1.715
"('AAPL',)",/flair_pred_returns_rfr_test.csv,90,45,1.5,False,-1.725
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,90,45,2.0,False,-1.735
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,90,15,1.0,False,-1.745
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,90,15,1.0,True,-1.756
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,90,15,1.5,True,-1.757
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,90,45,1.5,False,-1.758
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,90,45,1.5,True,-1.773
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,90,30,1.5,True,-1.773
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,90,30,2.0,False,-1.775
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,90,15,2.0,False,-1.775
"('AAPL',)",/flair_pred_returns_rfr_test.csv,90,15,2.0,True,-1.781
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,150,45,1.0,False,-1.783
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,150,15,1.0,False,-1.783
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,150,30,1.0,False,-1.783
"('TSLA',)",/vader_pred_returns_rfr_test.csv,150,45,1.5,False,-1.798
"('TSLA',)",/vader_pred_returns_rfr_test.csv,150,15,1.5,False,-1.798
"('TSLA',)",/vader_pred_returns_rfr_test.csv,150,45,2.0,False,-1.798
"('TSLA',)",/vader_pred_returns_rfr_test.csv,150,15,2.0,False,-1.798
"('TSLA',)",/vader_pred_returns_rfr_test.csv,150,30,1.5,False,-1.798
"('TSLA',)",/vader_pred_returns_rfr_test.csv,150,30,2.0,False,-1.798
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,90,45,1.5,False,-1.799
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,150,15,1.0,True,-1.799
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,150,45,1.0,True,-1.799
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,150,30,1.0,True,-1.799
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,90,30,0.75,True,-1.814
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,90,15,0.75,True,-1.828
"('TSLA',)",/vader_pred_returns_rfr_test.csv,150,45,2.0,True,-1.832
"('TSLA',)",/vader_pred_returns_rfr_test.csv,150,45,1.5,True,-1.832
"('TSLA',)",/vader_pred_returns_rfr_test.csv,150,15,2.0,True,-1.832
"('TSLA',)",/vader_pred_returns_rfr_test.csv,150,30,2.0,True,-1.832
"('TSLA',)",/vader_pred_returns_rfr_test.csv,150,15,1.5,True,-1.832
"('TSLA',)",/vader_pred_returns_rfr_test.csv,150,30,1.5,True,-1.832
"('AAPL',)",/vader_pred_returns_rfr_test.csv,90,30,2.0,True,-1.834
"('AAPL',)",/vader_pred_returns_rfr_test.csv,90,45,2.0,True,-1.834
"('AAPL',)",/vader_pred_returns_rfr_test.csv,90,15,2.0,True,-1.834
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,90,15,2.0,True,-1.837
"('AAPL',)",/flair_pred_returns_rfr_test.csv,90,15,2.0,False,-1.842
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,90,15,0.75,False,-1.865
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,150,15,1.0,False,-1.865
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,150,30,1.0,False,-1.865
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,150,45,1.0,False,-1.865
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,150,15,1.0,True,-1.867
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,150,30,1.0,True,-1.867
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,150,45,1.0,True,-1.867
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,90,30,0.75,False,-1.87
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,90,45,2.0,True,-1.876
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,90,15,2.0,False,-1.891
"('AAPL',)",/flair_pred_returns_rfr_test.csv,90,30,2.0,True,-1.901
"('AAPL',)",/flair_pred_returns_rfr_test.csv,90,45,2.0,True,-1.901
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,90,30,2.0,True,-1.905
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,90,15,2.0,True,-1.905
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,90,15,0.75,False,-1.906
"('AAPL',)",/vader_pred_returns_rfr_test.csv,90,45,2.0,False,-1.912
"('AAPL',)",/vader_pred_returns_rfr_test.csv,90,15,2.0,False,-1.912
"('AAPL',)",/vader_pred_returns_rfr_test.csv,90,30,2.0,False,-1.912
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,90,15,2.0,False,-1.922
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,90,45,2.0,True,-1.952
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,90,30,2.0,True,-1.952
"('AAPL',)",/flair_pred_returns_rfr_test.csv,90,45,2.0,False,-1.967
"('AAPL',)",/flair_pred_returns_rfr_test.csv,90,30,2.0,False,-1.967
"('AAPL',)",/flair_pred_returns_rfr_test.csv,90,15,0.75,False,-1.996
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,90,45,2.0,True,-2.0
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,90,30,2.0,True,-2.0
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,90,15,2.0,True,-2.0
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,90,45,2.0,False,-2.013
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,90,30,2.0,False,-2.013
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,90,45,1.0,True,-2.027
"('AAPL',)",/flair_pred_returns_rfr_test.csv,90,30,1.5,True,-2.037
"('AAPL',)",/flair_pred_returns_rfr_test.csv,90,15,1.5,True,-2.037
"('META',)",/finbert_pred_returns_rfr_test.csv,150,15,0.75,False,-2.038
"('META',)",/finbert_pred_returns_rfr_test.csv,150,15,0.75,True,-2.042
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,90,30,2.0,False,-2.043
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,90,45,2.0,False,-2.043
"('AAPL',)",/vader_pred_returns_rfr_test.csv,90,30,0.75,True,-2.046
"('AAPL',)",/vader_pred_returns_rfr_test.csv,90,15,1.5,True,-2.1
"('AAPL',)",/vader_pred_returns_rfr_test.csv,90,45,1.5,True,-2.1
"('AAPL',)",/vader_pred_returns_rfr_test.csv,90,30,1.5,True,-2.1
"('AAPL',)",/flair_pred_returns_rfr_test.csv,90,30,1.5,False,-2.101
"('AAPL',)",/flair_pred_returns_rfr_test.csv,90,15,1.5,False,-2.101
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,150,45,1.0,False,-2.122
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,150,30,1.0,False,-2.122
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,150,15,1.0,False,-2.122
"('AAPL',)",/vader_pred_returns_rfr_test.csv,90,45,0.75,True,-2.136
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,150,45,1.0,True,-2.137
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,150,15,1.0,True,-2.137
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,150,30,1.0,True,-2.137
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,90,15,0.75,True,-2.14
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,90,30,1.5,False,-2.154
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,90,15,1.5,False,-2.154
"('AAPL',)",/vader_pred_returns_rfr_test.csv,90,30,1.5,False,-2.157
"('AAPL',)",/vader_pred_returns_rfr_test.csv,90,15,1.5,False,-2.157
"('AAPL',)",/vader_pred_returns_rfr_test.csv,90,45,1.5,False,-2.157
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,90,15,1.5,True,-2.158
"('AAPL',)",/vader_pred_returns_rfr_test.csv,90,15,1.0,True,-2.166
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,90,30,0.75,True,-2.183
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,90,15,1.5,False,-2.186
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,90,30,1.5,False,-2.186
"('AAPL',)",/flair_pred_returns_rfr_test.csv,90,45,0.75,True,-2.196
"('AAPL',)",/flair_pred_returns_rfr_test.csv,90,30,0.75,True,-2.196
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,90,45,0.75,False,-2.213
"('AAPL',)",/vader_pred_returns_rfr_test.csv,90,15,1.0,False,-2.214
"('AAPL',)",/flair_pred_returns_rfr_test.csv,90,15,1.0,True,-2.233
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,150,15,1.0,False,-2.254
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,150,30,1.0,False,-2.254
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,150,45,1.0,False,-2.254
"('AAPL',)",/flair_pred_returns_rfr_test.csv,90,45,0.75,False,-2.256
"('AAPL',)",/flair_pred_returns_rfr_test.csv,90,30,0.75,False,-2.256
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,150,30,1.0,True,-2.283
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,150,15,1.0,True,-2.283
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,150,45,1.0,True,-2.283
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,90,45,0.75,True,-2.289
"('AAPL',)",/flair_pred_returns_rfr_test.csv,90,15,0.75,True,-2.289
"('AAPL',)",/flair_pred_returns_rfr_test.csv,90,15,1.0,False,-2.29
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,90,15,0.75,False,-2.292
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,90,45,0.75,False,-2.295
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,90,15,1.0,False,-2.348
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,150,30,0.75,True,-2.354
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,150,15,0.75,False,-2.443
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,150,30,1.5,False,-2.562
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,150,45,2.0,False,-2.562
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,150,45,1.5,False,-2.562
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,150,30,2.0,False,-2.562
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,150,15,1.5,False,-2.562
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,150,15,2.0,False,-2.562
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,150,30,1.5,True,-2.596
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,150,15,2.0,True,-2.596
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,150,45,2.0,True,-2.596
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,150,45,1.5,True,-2.596
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,150,30,2.0,True,-2.596
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,150,15,1.5,True,-2.596
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,150,45,1.0,False,-2.626
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,150,30,1.0,False,-2.626
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,150,30,1.0,True,-2.636
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,150,45,1.0,True,-2.636
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,150,15,1.0,True,-2.636
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,150,45,2.0,True,-2.69
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,150,45,1.5,True,-2.69
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,150,30,2.0,True,-2.69
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,150,15,1.5,True,-2.69
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,150,30,1.5,True,-2.69
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,150,15,2.0,True,-2.69
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,150,30,2.0,False,-2.697
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,150,15,2.0,False,-2.697
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,150,45,2.0,False,-2.697
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,150,45,1.5,False,-2.697
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,150,15,1.5,False,-2.697
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,150,30,1.5,False,-2.697
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,150,15,0.75,False,-2.707
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,150,15,0.75,True,-2.755
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,150,30,0.75,True,-2.775
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,150,15,0.75,False,-2.792
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,150,30,0.75,False,-2.802
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,150,15,0.75,True,-2.812
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,150,15,1.0,True,-2.842
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,150,30,1.0,True,-2.842
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,150,45,1.0,True,-2.842
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,150,30,1.0,False,-2.861
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,150,45,1.0,False,-2.861
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,150,15,1.0,False,-2.861
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,150,30,1.0,False,-2.862
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,150,15,1.0,False,-2.862
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,150,15,2.0,False,-2.881
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,150,15,1.5,False,-2.881
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,150,45,1.5,False,-2.881
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,150,30,1.5,False,-2.881
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,150,30,2.0,False,-2.881
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,150,45,2.0,False,-2.881
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,150,15,1.5,True,-2.903
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,150,15,2.0,True,-2.903
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,150,30,1.5,True,-2.903
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,150,30,2.0,True,-2.903
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,150,45,2.0,True,-2.903
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,150,45,1.5,True,-2.903
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,150,15,1.0,False,-2.914
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,150,30,1.0,True,-2.944
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,150,15,1.0,True,-2.944
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,150,15,0.75,True,-2.973
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,150,15,0.75,False,-3.012
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,150,45,0.75,False,-3.02
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,150,30,0.75,False,-3.02
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,150,15,0.75,False,-3.028
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,150,30,0.75,True,-3.071
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,150,45,0.75,True,-3.071
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,150,30,1.5,False,-3.082
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,150,30,2.0,False,-3.082
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,150,15,1.5,False,-3.082
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,150,45,2.0,False,-3.082
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,150,45,1.5,False,-3.082
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,150,15,2.0,False,-3.082
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,150,45,1.5,False,-3.097
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,150,15,1.5,False,-3.097
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,150,15,2.0,False,-3.097
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,150,30,2.0,False,-3.097
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,150,30,1.5,False,-3.097
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,150,45,2.0,False,-3.097
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,150,15,0.75,True,-3.099
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,150,45,2.0,True,-3.119
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,150,15,1.5,True,-3.119
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,150,45,1.5,True,-3.119
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,150,30,2.0,True,-3.119
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,150,15,2.0,True,-3.119
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,150,30,1.5,True,-3.119
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,150,15,0.75,False,-3.123
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,150,30,1.5,True,-3.132
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,150,45,1.5,True,-3.132
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,150,45,2.0,True,-3.132
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,150,15,1.5,True,-3.132
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,150,15,2.0,True,-3.132
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,150,30,2.0,True,-3.132
"('AAPL',)",/vader_pred_returns_rfr_test.csv,90,45,0.75,False,-3.155
"('AAPL',)",/vader_pred_returns_rfr_test.csv,90,30,0.75,False,-3.212
"('META',)",/stacked_pred_returns_rfr_test.csv,150,15,0.75,True,-3.225
"('META',)",/vader_pred_returns_rfr_test.csv,150,15,0.75,False,-3.314
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,150,15,0.75,True,-3.316
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,150,30,1.5,True,-3.319
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,150,45,1.5,True,-3.319
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,150,15,2.0,True,-3.319
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,150,30,2.0,True,-3.319
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,150,45,1.0,True,-3.319
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,150,15,1.0,True,-3.319
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,150,30,1.0,True,-3.319
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,150,45,2.0,True,-3.319
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,150,15,1.5,True,-3.319
"('META',)",/vader_pred_returns_rfr_test.csv,150,15,0.75,True,-3.332
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,150,15,2.0,False,-3.336
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,150,15,1.5,True,-3.336
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,150,30,1.0,False,-3.336
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,150,45,1.5,True,-3.336
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,150,30,1.5,True,-3.336
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,150,45,2.0,False,-3.336
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,150,45,1.5,False,-3.336
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,150,30,2.0,True,-3.336
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,150,30,1.5,False,-3.336
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,150,45,2.0,True,-3.336
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,150,30,2.0,False,-3.336
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,150,15,1.5,False,-3.336
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,150,45,1.0,False,-3.336
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,150,15,2.0,True,-3.336
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,150,30,2.0,False,-3.339
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,150,15,2.0,False,-3.339
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,150,45,1.5,False,-3.339
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,150,45,2.0,False,-3.339
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,150,15,1.5,False,-3.339
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,150,30,1.5,False,-3.339
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,150,15,2.0,False,-3.365
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,150,45,2.0,False,-3.365
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,150,45,1.0,False,-3.365
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,150,30,1.5,False,-3.365
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,150,30,2.0,False,-3.365
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,150,15,1.5,False,-3.365
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,150,45,1.5,False,-3.365
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,150,15,0.75,True,-3.422
"('AAPL',)",/vader_pred_returns_rfr_test.csv,150,45,1.5,True,-3.438
"('AAPL',)",/vader_pred_returns_rfr_test.csv,150,45,1.0,True,-3.438
"('AAPL',)",/vader_pred_returns_rfr_test.csv,150,30,2.0,True,-3.438
"('AAPL',)",/vader_pred_returns_rfr_test.csv,150,45,0.75,True,-3.438
"('AAPL',)",/vader_pred_returns_rfr_test.csv,150,30,1.5,True,-3.438
"('AAPL',)",/vader_pred_returns_rfr_test.csv,150,30,1.0,True,-3.438
